Public Protection|Fire Department|Prevention & Investigation|Charges for Services|Public Safety Service Charges|SFFD Tx Coll Renewal Fee,1213000
Public Protection|Fire Department|Prevention & Investigation|Expenditure Recovery,150000
Public Protection|Fire Department|Prevention & Investigation|Expenditure Recovery|Recovery for Svcs to AAO Funds,150000
Public Protection|Fire Department|Prevention & Investigation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Bldg Inspection (AAO),150000
Public Protection|Fire Department|Prevention & Investigation|Licenses, Permits & Franchises,800
Public Protection|Fire Department|Prevention & Investigation|Licenses, Permits & Franchises|Business Health Licenses,800
Public Protection|Fire Department|Prevention & Investigation|Licenses, Permits & Franchises|Business Health Licenses|Med. Cannabis Dispensary Application Fee,800
Public Protection|Fire Department|Prevention & Investigation|Transfer Adjustments-Sources,-150000
Public Protection|Fire Department|Prevention & Investigation|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-150000
Public Protection|Fire Department|Prevention & Investigation|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-150000
Public Protection|Fire Department|Training,15000
Public Protection|Fire Department|Training|Rents & Concessions,15000
Public Protection|Fire Department|Training|Rents & Concessions|Other City Property Rentals,15000
Public Protection|Fire Department|Training|Rents & Concessions|Other City Property Rentals|Other City Property Rentals,15000
Public Protection|Juvenile Probation,35369580
Public Protection|Juvenile Probation|General Fund,28422351
Public Protection|Juvenile Probation|General Fund|General Fund Support,28422351
Public Protection|Juvenile Probation|General Fund|General Fund Support|General Fund Support,28422351
Public Protection|Juvenile Probation|General Fund|General Fund Support|General Fund Support|General Fund Support,28422351
Public Protection|Juvenile Probation|Juvenile Hall,220000
Public Protection|Juvenile Probation|Juvenile Hall|Intergovernmental Revenues-Federal,206334
Public Protection|Juvenile Probation|Juvenile Hall|Intergovernmental Revenues-Federal|Federal-Other,206334
Public Protection|Juvenile Probation|Juvenile Hall|Intergovernmental Revenues-Federal|Federal-Other|Fed Milk & Food Program,206334
Public Protection|Juvenile Probation|Juvenile Hall|Intergovernmental Revenues-State,13666
Public Protection|Juvenile Probation|Juvenile Hall|Intergovernmental Revenues-State|State - Other,13666
Public Protection|Juvenile Probation|Juvenile Hall|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,13666
Public Protection|Juvenile Probation|Probation Services,6727229
Public Protection|Juvenile Probation|Probation Services|Charges for Services,39000
Public Protection|Juvenile Probation|Probation Services|Charges for Services|Other Charges For Services,5000
Public Protection|Juvenile Probation|Probation Services|Charges for Services|Other Charges For Services|Adoption Program Charges,5000
Public Protection|Juvenile Probation|Probation Services|Charges for Services|Public Safety Service Charges,34000
Public Protection|Juvenile Probation|Probation Services|Charges for Services|Public Safety Service Charges|Other Public Safety Charges,34000
Public Protection|Juvenile Probation|Probation Services|Intergovernmental Revenues-Federal,1343294
Public Protection|Juvenile Probation|Probation Services|Intergovernmental Revenues-Federal|Federal-Public Assistance Admin,1343294
Public Protection|Juvenile Probation|Probation Services|Intergovernmental Revenues-Federal|Federal-Public Assistance Admin|Juvenile Probation Title IV-E(Fost.Care),1343294
Public Protection|Juvenile Probation|Probation Services|Intergovernmental Revenues-State,5344935
Public Protection|Juvenile Probation|Probation Services|Intergovernmental Revenues-State|State - Other,5091056
Public Protection|Juvenile Probation|Probation Services|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,5091056
Public Protection|Juvenile Probation|Probation Services|Intergovernmental Revenues-State|State-Public Assistance Admin,253879
Public Protection|Juvenile Probation|Probation Services|Intergovernmental Revenues-State|State-Public Assistance Admin|State-Group Home Monthly Visits,253879
Public Protection|Police,427594460
Public Protection|Police|Airport Police,39730469
Public Protection|Police|Airport Police|Transfer Adjustments-Sources,39730469
Public Protection|Police|Airport Police|Transfer Adjustments-Sources|Transfer Adjustments-Sources,39730469
Public Protection|Police|Airport Police|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources,39730469
Public Protection|Police|General Fund,345158182
Public Protection|Police|General Fund|General Fund Support,345158182
Public Protection|Police|General Fund|General Fund Support|General Fund Support,345158182
Public Protection|Police|General Fund|General Fund Support|General Fund Support|General Fund Support,345158182
Public Protection|Police|Investigations,4091802
Public Protection|Police|Investigations|Charges for Services,106000
Public Protection|Police|Investigations|Charges for Services|General Government Services,106000
Public Protection|Police|Investigations|Charges for Services|General Government Services|Fingerprinting Fees,40000
Public Protection|Police|Investigations|Charges for Services|General Government Services|Recorder-Re Recordation Fee,66000
Public Protection|Police|Investigations|Fines, Forfeitures & Penalties,1462000
Public Protection|Police|Investigations|Fines, Forfeitures & Penalties|Court Fines-Non Traffic,2000
Public Protection|Police|Investigations|Fines, Forfeitures & Penalties|Court Fines-Non Traffic|Probation Costs,2000
Public Protection|Police|Investigations|Fines, Forfeitures & Penalties|Other Forfeitures & Penalties,500000
Public Protection|Police|Investigations|Fines, Forfeitures & Penalties|Other Forfeitures & Penalties|Traffic Code Late Penalty,500000
Public Protection|Police|Investigations|Fines, Forfeitures & Penalties|Traffic Fines,960000
Public Protection|Police|Investigations|Fines, Forfeitures & Penalties|Traffic Fines|Traffic Fines - Moving,960000
Public Protection|Police|Investigations|Interest & Investment Income,47800
Public Protection|Police|Investigations|Interest & Investment Income|Interest,47800
Public Protection|Police|Investigations|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,47800
Public Protection|Police|Investigations|Intergovernmental Revenues-Federal,551395
Public Protection|Police|Investigations|Intergovernmental Revenues-Federal|Federal-Other,551395
Public Protection|Police|Investigations|Intergovernmental Revenues-Federal|Federal-Other|Fed-Narc Forfeitures & Seizures,350000
Public Protection|Police|Investigations|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,46138
Public Protection|Police|Investigations|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,155257
Public Protection|Police|Investigations|Intergovernmental Revenues-State,569795
Public Protection|Police|Investigations|Intergovernmental Revenues-State|State - Other,554000
Public Protection|Police|Investigations|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,100000
Public Protection|Police|Investigations|Intergovernmental Revenues-State|State - Other|State-Narc forfeitures & Seizures,454000
Public Protection|Police|Investigations|Intergovernmental Revenues-State|State-Public Assistance Porgrams,15795
Public Protection|Police|Investigations|Intergovernmental Revenues-State|State-Public Assistance Porgrams|State Revenue Adjustment Subobject,15795
Public Protection|Police|Investigations|Licenses, Permits & Franchises,489000
Public Protection|Police|Investigations|Licenses, Permits & Franchises|Other Business/Professional Licenses,489000
Public Protection|Police|Investigations|Licenses, Permits & Franchises|Other Business/Professional Licenses|Vehicle Theft Crimes-Revenue,489000
Public Protection|Police|Investigations|Unappropriated Fund Balance,865812
Public Protection|Police|Investigations|Unappropriated Fund Balance|Unappropriated Fund Balance,865812
Public Protection|Police|Investigations|Unappropriated Fund Balance|Unappropriated Fund Balance|Beginning Fund Balance-Budget Basis,865812
Public Protection|Police|Office Of Citizen Complaints,0
Public Protection|Police|Office Of Citizen Complaints|Expenditure Recovery,8000
Public Protection|Police|Office Of Citizen Complaints|Expenditure Recovery|Recovery for Svcs to AAO Funds,8000
Public Protection|Police|Office Of Citizen Complaints|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Airport (AAO),8000
Public Protection|Police|Office Of Citizen Complaints|Transfer Adjustments-Sources,-8000
Public Protection|Police|Office Of Citizen Complaints|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-8000
Public Protection|Police|Office Of Citizen Complaints|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-8000
Public Protection|Police|Operations And Administration,36348249
Public Protection|Police|Operations And Administration|Charges for Services,3804249
Public Protection|Police|Operations And Administration|Charges for Services|General Government Services,1140000
Public Protection|Police|Operations And Administration|Charges for Services|General Government Services|10B Adm Code Overhead - Police,1050000
Public Protection|Police|Operations And Administration|Charges for Services|General Government Services|Fingerprinting Fees,90000
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges,2664249
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|Alarm Permit,1651000
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|Auctioneer,3500
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|Car Park Solicitation,2675
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|Closing Out Sale,500
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|Dui Emergency Response Recovery Fee,25000
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|False Alarm Response Fee,650000
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|Mobile Caterer & Permits,10000
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|Other Public Safety Charges,238574
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|Second Hand Dealer General,9000
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|Street Space,74000
Public Protection|Police|Operations And Administration|Intergovernmental Revenues-State,32544000
Public Protection|Police|Operations And Administration|Intergovernmental Revenues-State|State - Prop 172 Public Safety Funds,32544000
Public Protection|Police|Operations And Administration|Intergovernmental Revenues-State|State - Prop 172 Public Safety Funds|Public Safety Sales Tax Allocation,32544000
Public Protection|Police|Patrol,2265758
Public Protection|Police|Patrol|Charges for Services,1616969
Public Protection|Police|Patrol|Charges for Services|Public Safety Service Charges,1616969
Public Protection|Police|Patrol|Charges for Services|Public Safety Service Charges|Police Adm Fee - Traffic Offender Prog,966969
Public Protection|Police|Patrol|Charges for Services|Public Safety Service Charges|Police Service - Housing Authority,650000
Public Protection|Police|Patrol|Intergovernmental Revenues-Federal,604423
Public Protection|Police|Patrol|Intergovernmental Revenues-Federal|Federal-Other,604423
Public Protection|Police|Patrol|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,100000
Public Protection|Police|Patrol|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,504423
Public Protection|Police|Patrol|Intergovernmental Revenues-State,44366
Public Protection|Police|Patrol|Intergovernmental Revenues-State|State - Other,44366
Public Protection|Police|Patrol|Intergovernmental Revenues-State|State - Other|VLF Loc. Safety/Protection,44366
Public Protection|Police|Work Order Services,0
Public Protection|Police|Work Order Services|Expenditure Recovery,14569959
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds,14569959
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr ADM (AAO),776809
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Comm Health Service (AAO),60000
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Conv Facilities Mgmt (AAO),75000
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr District Attorney (AAO),129500
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),145635
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr PUC (AAO),280000
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Parking & Traffic (AAO),9292482
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),578349
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),210000
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Transportation(AAO),2212867
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Works (AAO),60000
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Taxicab Commission (AAO),749317
Public Protection|Police|Work Order Services|Transfer Adjustments-Sources,-14569959
Public Protection|Police|Work Order Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-14569959
Public Protection|Police|Work Order Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-14569959
Public Protection|Public Defender,23428588
Public Protection|Public Defender|General Fund,23328005
Public Protection|Public Defender|General Fund|General Fund Support,23328005
Public Protection|Public Defender|General Fund|General Fund Support|General Fund Support,23328005
Public Protection|Public Defender|General Fund|General Fund Support|General Fund Support|General Fund Support,23328005
Public Protection|Public Defender|Grant Services,100583
Public Protection|Public Defender|Grant Services|Intergovernmental Revenues-Federal,100583
Public Protection|Public Defender|Grant Services|Intergovernmental Revenues-Federal|Federal-Other,100583
Public Protection|Public Defender|Grant Services|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,100583
Public Protection|Sheriff,147386870
Public Protection|Sheriff|Court Security And Process,0
Public Protection|Sheriff|Court Security And Process|Expenditure Recovery,12014857
Public Protection|Sheriff|Court Security And Process|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,12014857
Public Protection|Sheriff|Court Security And Process|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec Fr Trial Courts (Non-AAO),12014857
Public Protection|Sheriff|Court Security And Process|Transfer Adjustments-Sources,-12014857
Public Protection|Sheriff|Court Security And Process|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-12014857
Public Protection|Sheriff|Court Security And Process|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-12014857
Public Protection|Sheriff|Custody,1971000
Public Protection|Sheriff|Custody|Charges for Services,1971000
Public Protection|Sheriff|Custody|Charges for Services|Correction Service Charges,1971000
Public Protection|Sheriff|Custody|Charges for Services|Correction Service Charges|Board Prisoners Other Counties,1000000
Public Protection|Sheriff|Custody|Charges for Services|Correction Service Charges|Boarding of Prisoners,836000
Public Protection|Sheriff|Custody|Charges for Services|Correction Service Charges|Misc Correction Service Revenue,135000
Public Protection|Sheriff|Facilities & Equipment,321312
Public Protection|Sheriff|Facilities & Equipment|Charges for Services,321312
Public Protection|Sheriff|Facilities & Equipment|Charges for Services|General Government Services,321312
Public Protection|Sheriff|Facilities & Equipment|Charges for Services|General Government Services|Sheriffs Fees,321312
Public Protection|Sheriff|General Fund,141668522
Public Protection|Sheriff|General Fund|General Fund Support,141668522
Public Protection|Sheriff|General Fund|General Fund Support|General Fund Support,141668522
Public Protection|Sheriff|General Fund|General Fund Support|General Fund Support|General Fund Support,141668522
Public Protection|Sheriff|Security Services,0
Public Protection|Sheriff|Security Services|Expenditure Recovery,10937133
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to AAO Funds,10937133
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Administrative Services (AAO),216388
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Emergency Communications(AAO),1701692
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Resources (AAO),22023
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Laguna Honda Hospital (AAO),2148826
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Registrar of Voters (AAO),292800
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr SF General Hospital (AAO),6555404
Public Protection|Sheriff|Security Services|Transfer Adjustments-Sources,-10937133
Public Protection|Sheriff|Security Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-10937133
Public Protection|Sheriff|Security Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-10937133
Public Protection|Sheriff|Sheriff Administration,600804
Public Protection|Sheriff|Sheriff Administration|Intergovernmental Revenues-State,600804
Public Protection|Sheriff|Sheriff Administration|Intergovernmental Revenues-State|State - Other,600804
Public Protection|Sheriff|Sheriff Administration|Intergovernmental Revenues-State|State - Other|VLF Loc. Safety/Protection,600804
Public Protection|Sheriff|Sheriff Field Services,476543
Public Protection|Sheriff|Sheriff Field Services|Charges for Services,360000
Public Protection|Sheriff|Sheriff Field Services|Charges for Services|General Government Services,360000
Public Protection|Sheriff|Sheriff Field Services|Charges for Services|General Government Services|Sheriffs Fees,360000
Public Protection|Sheriff|Sheriff Field Services|Expenditure Recovery,252481
Public Protection|Sheriff|Sheriff Field Services|Expenditure Recovery|Recovery for Svcs to AAO Funds,43650
Public Protection|Sheriff|Sheriff Field Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Administrative Services (AAO),2650
Public Protection|Sheriff|Sheriff Field Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child Support Services(AAO),41000
Public Protection|Sheriff|Sheriff Field Services|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,208831
Public Protection|Sheriff|Sheriff Field Services|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec-Unallocated (Non-AAO Fds),138831
Public Protection|Sheriff|Sheriff Field Services|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec-Unallocated (Non-AAO Fds)-Budget,70000
Public Protection|Sheriff|Sheriff Field Services|Fines, Forfeitures & Penalties,116543
Public Protection|Sheriff|Sheriff Field Services|Fines, Forfeitures & Penalties|Other Non-Court Fines,116543
Public Protection|Sheriff|Sheriff Field Services|Fines, Forfeitures & Penalties|Other Non-Court Fines|Fines Related to Dna Id (Prop 69-2004),116543
Public Protection|Sheriff|Sheriff Field Services|Transfer Adjustments-Sources,-252481
Public Protection|Sheriff|Sheriff Field Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-252481
Public Protection|Sheriff|Sheriff Field Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-252481
Public Protection|Sheriff|Sheriff Programs,1573909
Public Protection|Sheriff|Sheriff Programs|Charges for Services,1544642
Public Protection|Sheriff|Sheriff Programs|Charges for Services|Correction Service Charges,1544642
Public Protection|Sheriff|Sheriff Programs|Charges for Services|Correction Service Charges|Board Room Working Prisoners,200000
Public Protection|Sheriff|Sheriff Programs|Charges for Services|Correction Service Charges|Misc Correction Service Revenue,1344642
Public Protection|Sheriff|Sheriff Programs|Expenditure Recovery,130200
Public Protection|Sheriff|Sheriff Programs|Expenditure Recovery|Recovery for Svcs to AAO Funds,130200
Public Protection|Sheriff|Sheriff Programs|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Adult Probation (AAO),64200
Public Protection|Sheriff|Sheriff Programs|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Police Commission (AAO),36000
Public Protection|Sheriff|Sheriff Programs|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Works (AAO),30000
Public Protection|Sheriff|Sheriff Programs|Interest & Investment Income,5000
Public Protection|Sheriff|Sheriff Programs|Interest & Investment Income|Interest,5000
Public Protection|Sheriff|Sheriff Programs|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,5000
Public Protection|Sheriff|Sheriff Programs|Intergovernmental Revenues-Federal,24267
Public Protection|Sheriff|Sheriff Programs|Intergovernmental Revenues-Federal|Federal-Other,24267
Public Protection|Sheriff|Sheriff Programs|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,24267
Public Protection|Sheriff|Sheriff Programs|Transfer Adjustments-Sources,-130200
Public Protection|Sheriff|Sheriff Programs|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-130200
Public Protection|Sheriff|Sheriff Programs|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-130200
Public Protection|Sheriff|Sheriff Recruitment & Training,774780
Public Protection|Sheriff|Sheriff Recruitment & Training|Intergovernmental Revenues-State,774780
Public Protection|Sheriff|Sheriff Recruitment & Training|Intergovernmental Revenues-State|State - Other,774780
Public Protection|Sheriff|Sheriff Recruitment & Training|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,474780
Public Protection|Sheriff|Sheriff Recruitment & Training|Intergovernmental Revenues-State|State - Other|Peace Officer Training,300000
Public Protection|Superior Court,117225222
Public Protection|Superior Court|Court House Construction,4456358
Public Protection|Superior Court|Court House Construction|Charges for Services,3745645
Public Protection|Superior Court|Court House Construction|Charges for Services|General Government Services,3745645
Public Protection|Superior Court|Court House Construction|Charges for Services|General Government Services|Court Filing Fees/Surcharges,3745645
Public Protection|Superior Court|Court House Construction|Fines, Forfeitures & Penalties,34564
Public Protection|Superior Court|Court House Construction|Fines, Forfeitures & Penalties|Traffic Fines,34564
Public Protection|Superior Court|Court House Construction|Fines, Forfeitures & Penalties|Traffic Fines|Traffic Fines - Moving,16525
Public Protection|Superior Court|Court House Construction|Fines, Forfeitures & Penalties|Traffic Fines|Traffic Fines - Parking,18039
Public Protection|Superior Court|Court House Construction|Unappropriated Fund Balance,676149
Public Protection|Superior Court|Court House Construction|Unappropriated Fund Balance|Unappropriated Fund Balance,676149
Public Protection|Superior Court|Court House Construction|Unappropriated Fund Balance|Unappropriated Fund Balance|Beginning Fund Balance-Budget Basis,676149
Public Protection|Superior Court|Dispute Resolution Program,280000
Public Protection|Superior Court|Dispute Resolution Program|Charges for Services,280000
Public Protection|Superior Court|Dispute Resolution Program|Charges for Services|General Government Services,280000
Public Protection|Superior Court|Dispute Resolution Program|Charges for Services|General Government Services|Dispute Res Filing Fee,280000
Public Protection|Superior Court|General Fund,30187967
Public Protection|Superior Court|General Fund|General Fund Support,30187967
Public Protection|Superior Court|General Fund|General Fund Support|General Fund Support,30187967
Public Protection|Superior Court|General Fund|General Fund Support|General Fund Support|General Fund Support,30187967
Public Protection|Superior Court|No Program Defined,196000
Public Protection|Superior Court|No Program Defined|Interest & Investment Income,196000
Public Protection|Superior Court|No Program Defined|Interest & Investment Income|Interest,196000
Public Protection|Superior Court|No Program Defined|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,196000
Public Protection|Superior Court|Trial Court Services,82104897
Public Protection|Superior Court|Trial Court Services|Intergovernmental Revenues-State,82104897
Public Protection|Superior Court|Trial Court Services|Intergovernmental Revenues-State|State - Trial Court Funding,82104897
Public Protection|Superior Court|Trial Court Services|Intergovernmental Revenues-State|State - Trial Court Funding|Trial Court Funding Subvention,82104897
Public Works, Transportation & Commerce,2322938793
Public Works, Transportation & Commerce|Airport Commission,713207912
Public Works, Transportation & Commerce|Airport Commission|Administration,0
Public Works, Transportation & Commerce|Airport Commission|Administration|Expenditure Recovery,20000
Public Works, Transportation & Commerce|Airport Commission|Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds,20000
Public Works, Transportation & Commerce|Airport Commission|Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),20000
Public Works, Transportation & Commerce|Airport Commission|Administration|Transfer Adjustments-Sources,-20000
Public Works, Transportation & Commerce|Airport Commission|Administration|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-20000
Public Works, Transportation & Commerce|Airport Commission|Administration|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-20000
Public Works, Transportation & Commerce|Airport Commission|Administration, Business,-56647991
Public Works, Transportation & Commerce|Airport Commission|Administration, Business|Transfer Adjustments-Sources,-56647991
Public Works, Transportation & Commerce|Airport Commission|Administration, Business|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-56647991
Public Works, Transportation & Commerce|Airport Commission|Administration, Business|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-56647991
Public Works, Transportation & Commerce|Airport Commission|Business & Finance,-26226000
Public Works, Transportation & Commerce|Airport Commission|Business & Finance|Transfer Adjustments-Sources,-26226000
Public Works, Transportation & Commerce|Airport Commission|Business & Finance|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-26226000
Public Works, Transportation & Commerce|Airport Commission|Business & Finance|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-26226000
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants,122886057
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Charges for Services,61000000
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Charges for Services|SFIA-Flight Operations,61000000
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Charges for Services|SFIA-Flight Operations|Passenger Facility Fees,61000000
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-Federal,60165048
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-Federal|Federal Homeland Security,5306778
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-Federal|Federal Homeland Security|Fed. Homeland Safety Grants - Direct,5000000
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-Federal|Federal Homeland Security|Fed. Homeland Safety Grants-Passthrough,306778
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-Federal|Federal-Am Recovery & Reinvestment Act,5500000
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-Federal|Federal-Am Recovery & Reinvestment Act|ARRA-Federal Direct,5500000
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-Federal|Federal-Other,49358270
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,37934525
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,11423745
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-State,1721009
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-State|State - Other,1721009
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,1721009
Public Works, Transportation & Commerce|Airport Commission|Departmental Fund Transfer,0
Public Works, Transportation & Commerce|Airport Commission|Departmental Fund Transfer|Intrafund Transfers In,117232057
Public Works, Transportation & Commerce|Airport Commission|Departmental Fund Transfer|Intrafund Transfers In|Intrafund Transfers In (Iti),117232057
Public Works, Transportation & Commerce|Airport Commission|Departmental Fund Transfer|Intrafund Transfers In|Intrafund Transfers In (Iti)|ITI Fr 5A-Airport Funds,117232057
Public Works, Transportation & Commerce|Airport Commission|Departmental Fund Transfer|Transfer Adjustments-Sources,-117232057
Public Works, Transportation & Commerce|Airport Commission|Departmental Fund Transfer|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-117232057
Public Works, Transportation & Commerce|Airport Commission|Departmental Fund Transfer|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-117232057
Public Works, Transportation & Commerce|Airport Commission|No Program Defined,672464846
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services,347016000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Aircraft & Outdoor Storage,9843000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Aircraft & Outdoor Storage|Rental-Aircraft Parking,3362000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Aircraft & Outdoor Storage|Rental-Airline, Superbay Hangar,6481000
