Public Protection|Police|Investigations|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,294283
Public Protection|Police|Investigations|Intergovernmental Revenues-State|State - Other|State-Narc forfeitures & Seizures,190000
Public Protection|Police|Investigations|Intergovernmental Revenues-State|State-Public Assistance Porgrams,25000
Public Protection|Police|Investigations|Intergovernmental Revenues-State|State-Public Assistance Porgrams|State Revenue Adjustment Subobject,25000
Public Protection|Police|Investigations|Licenses, Permits & Franchises,515959
Public Protection|Police|Investigations|Licenses, Permits & Franchises|Other Business/Professional Licenses,515959
Public Protection|Police|Investigations|Licenses, Permits & Franchises|Other Business/Professional Licenses|Vehicle Theft Crimes-Revenue,515959
Public Protection|Police|Office Of Citizen Complaints,0
Public Protection|Police|Office Of Citizen Complaints|Expenditure Recovery,8000
Public Protection|Police|Office Of Citizen Complaints|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,8000
Public Protection|Police|Office Of Citizen Complaints|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec Fr Airport (Non-AAO),8000
Public Protection|Police|Office Of Citizen Complaints|Transfer Adjustments-Sources,-8000
Public Protection|Police|Office Of Citizen Complaints|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-8000
Public Protection|Police|Office Of Citizen Complaints|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-8000
Public Protection|Police|Operations And Administration,57160084
Public Protection|Police|Operations And Administration|Charges for Services,5136084
Public Protection|Police|Operations And Administration|Charges for Services|General Government Services,1350400
Public Protection|Police|Operations And Administration|Charges for Services|General Government Services|10B Adm Code Overhead - Police,1350000
Public Protection|Police|Operations And Administration|Charges for Services|General Government Services|Fingerprinting Fees,400
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges,3785684
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|Alarm Permit,2734184
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|Car Park Solicitation,500000
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|False Alarm Response Fee,100000
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|Fortune Teller Permit Fees,1500
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|Massage Establishment,15000
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|Other Public Safety Charges,330000
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|Second Hand Dealer General,15000
Public Protection|Police|Operations And Administration|Charges for Services|Public Safety Service Charges|Street Space,90000
Public Protection|Police|Operations And Administration|Expenditure Recovery,650000
Public Protection|Police|Operations And Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds,650000
Public Protection|Police|Operations And Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr City Attorney (AAO),650000
Public Protection|Police|Operations And Administration|Intergovernmental Revenues-Federal,1000000
Public Protection|Police|Operations And Administration|Intergovernmental Revenues-Federal|Federal-Other,1000000
Public Protection|Police|Operations And Administration|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,1000000
Public Protection|Police|Operations And Administration|Intergovernmental Revenues-Other,15000
Public Protection|Police|Operations And Administration|Intergovernmental Revenues-Other|Other - Governmental Agencies,15000
Public Protection|Police|Operations And Administration|Intergovernmental Revenues-Other|Other - Governmental Agencies|Other Local/Regional Grants,15000
Public Protection|Police|Operations And Administration|Intergovernmental Revenues-State,51009000
Public Protection|Police|Operations And Administration|Intergovernmental Revenues-State|State - Prop 172 Public Safety Funds,51009000
Public Protection|Police|Operations And Administration|Intergovernmental Revenues-State|State - Prop 172 Public Safety Funds|Public Safety Sales Tax Allocation,51009000
Public Protection|Police|Operations And Administration|Transfer Adjustments-Sources,-650000
Public Protection|Police|Operations And Administration|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-650000
Public Protection|Police|Operations And Administration|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-650000
Public Protection|Police|Patrol,1263418
Public Protection|Police|Patrol|Charges for Services,200000
Public Protection|Police|Patrol|Charges for Services|Public Safety Service Charges,200000
Public Protection|Police|Patrol|Charges for Services|Public Safety Service Charges|Police Adm Fee - Traffic Offender Prog,200000
Public Protection|Police|Patrol|Expenditure Recovery,2674900
Public Protection|Police|Patrol|Expenditure Recovery|Recovery for Svcs to AAO Funds,2674900
Public Protection|Police|Patrol|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Airport (AAO),2454900
Public Protection|Police|Patrol|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Parking & Traffic (AAO),220000
Public Protection|Police|Patrol|Intergovernmental Revenues-Federal,255000
Public Protection|Police|Patrol|Intergovernmental Revenues-Federal|Federal-Other,255000
Public Protection|Police|Patrol|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,255000
Public Protection|Police|Patrol|Intergovernmental Revenues-State,308418
Public Protection|Police|Patrol|Intergovernmental Revenues-State|State - Other,308418
Public Protection|Police|Patrol|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,308418
Public Protection|Police|Patrol|Other Revenues,500000
Public Protection|Police|Patrol|Other Revenues|Gifts & Bequests,500000
Public Protection|Police|Patrol|Other Revenues|Gifts & Bequests|Gifts and Bequests,500000
Public Protection|Police|Patrol|Transfer Adjustments-Sources,-2674900
Public Protection|Police|Patrol|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-2674900
Public Protection|Police|Patrol|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-2674900
Public Protection|Police|Work Order Services,0
Public Protection|Police|Work Order Services|Expenditure Recovery,4890673
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds,4890673
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Administrative Services (AAO),99083
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child,Youth & Fam (AAO),152005
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Comm Health Service (AAO),44100
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Conv Facilities Mgmt (AAO),85000
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr District Attorney (AAO),30000
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),179606
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),659146
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),381733
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Transportation(AAO),2900000
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Works (AAO),60000
Public Protection|Police|Work Order Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Taxicab Commission (AAO),300000
Public Protection|Police|Work Order Services|Transfer Adjustments-Sources,-4890673
Public Protection|Police|Work Order Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-4890673
Public Protection|Police|Work Order Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-4890673
Public Protection|Public Defender,33694992
Public Protection|Public Defender|Criminal And Special Defense,222000
Public Protection|Public Defender|Criminal And Special Defense|Expenditure Recovery,320996
Public Protection|Public Defender|Criminal And Special Defense|Expenditure Recovery|Recovery for Svcs to AAO Funds,200000
Public Protection|Public Defender|Criminal And Special Defense|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Children Youth & Familie(AAO),200000
Public Protection|Public Defender|Criminal And Special Defense|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,120996
Public Protection|Public Defender|Criminal And Special Defense|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec-Unallocated (Non-AAO Fds),120996
Public Protection|Public Defender|Criminal And Special Defense|Intergovernmental Revenues-State,222000
Public Protection|Public Defender|Criminal And Special Defense|Intergovernmental Revenues-State|State - Other,222000
Public Protection|Public Defender|Criminal And Special Defense|Intergovernmental Revenues-State|State - Other|District Attorney/Public Defender-Ab109,222000
Public Protection|Public Defender|Criminal And Special Defense|Transfer Adjustments-Sources,-320996
Public Protection|Public Defender|Criminal And Special Defense|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-320996
Public Protection|Public Defender|Criminal And Special Defense|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-320996
Public Protection|Public Defender|General Fund,33294318
Public Protection|Public Defender|General Fund|General Fund Support,33294318
Public Protection|Public Defender|General Fund|General Fund Support|General Fund Support,33294318
Public Protection|Public Defender|General Fund|General Fund Support|General Fund Support|General Fund Support,33294318
Public Protection|Public Defender|Grant Services,178674
Public Protection|Public Defender|Grant Services|Intergovernmental Revenues-Federal,178674
Public Protection|Public Defender|Grant Services|Intergovernmental Revenues-Federal|Federal-Other,178674
Public Protection|Public Defender|Grant Services|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,178674
Public Protection|Sheriff,200542353
Public Protection|Sheriff|Court Security And Process,12370000
Public Protection|Sheriff|Court Security And Process|Intergovernmental Revenues-State,12370000
Public Protection|Sheriff|Court Security And Process|Intergovernmental Revenues-State|State - Other,12370000
Public Protection|Sheriff|Court Security And Process|Intergovernmental Revenues-State|State - Other|Trial Court Security - Ab109,12370000
Public Protection|Sheriff|Custody,15713602
Public Protection|Sheriff|Custody|Charges for Services,1963602
Public Protection|Sheriff|Custody|Charges for Services|Correction Service Charges,1963602
Public Protection|Sheriff|Custody|Charges for Services|Correction Service Charges|Board Prisoners Other Counties,17002
Public Protection|Sheriff|Custody|Charges for Services|Correction Service Charges|Boarding of Prisoners,1874600
Public Protection|Sheriff|Custody|Charges for Services|Correction Service Charges|Misc Correction Service Revenue,72000
Public Protection|Sheriff|Custody|Intergovernmental Revenues-State,13750000
Public Protection|Sheriff|Custody|Intergovernmental Revenues-State|State - Other,13750000
Public Protection|Sheriff|Custody|Intergovernmental Revenues-State|State - Other|Local Community Corrections - Ab109,13750000
Public Protection|Sheriff|Facilities & Equipment,554901
Public Protection|Sheriff|Facilities & Equipment|Charges for Services,425112
Public Protection|Sheriff|Facilities & Equipment|Charges for Services|General Government Services,425112
Public Protection|Sheriff|Facilities & Equipment|Charges for Services|General Government Services|Sheriffs Fees,425112
Public Protection|Sheriff|Facilities & Equipment|Unappropriated Fund Balance,129789
Public Protection|Sheriff|Facilities & Equipment|Unappropriated Fund Balance|Unappropriated Fund Balance,129789
Public Protection|Sheriff|Facilities & Equipment|Unappropriated Fund Balance|Unappropriated Fund Balance|Beginning Fund Balance-Budget Basis,129789
Public Protection|Sheriff|General Fund,167926373
Public Protection|Sheriff|General Fund|General Fund Support,167926373
Public Protection|Sheriff|General Fund|General Fund Support|General Fund Support,167926373
Public Protection|Sheriff|General Fund|General Fund Support|General Fund Support|General Fund Support,167926373
Public Protection|Sheriff|Security Services,0
Public Protection|Sheriff|Security Services|Expenditure Recovery,20324908
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to AAO Funds,19233494
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Administrative Services (AAO),250000
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Comm Health Service (AAO),1939153
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Comm Mental Health (AAO),546747
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Emergency Communications(AAO),1889401
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Laguna Honda Hospital (AAO),3318568
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Parking & Traffic (AAO),224827
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Registrar of Voters (AAO),276240
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr SF General Hospital (AAO),10788558
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,1091414
Public Protection|Sheriff|Security Services|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec Fr PUC (Non-AAO),1091414
Public Protection|Sheriff|Security Services|Transfer Adjustments-Sources,-20324908
Public Protection|Sheriff|Security Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-20324908
Public Protection|Sheriff|Security Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-20324908
Public Protection|Sheriff|Sheriff Administration,728109
Public Protection|Sheriff|Sheriff Administration|Intergovernmental Revenues-State,728109
Public Protection|Sheriff|Sheriff Administration|Intergovernmental Revenues-State|State - Other,728109
Public Protection|Sheriff|Sheriff Administration|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,728109
Public Protection|Sheriff|Sheriff Field Services,608670
Public Protection|Sheriff|Sheriff Field Services|Charges for Services,372491
Public Protection|Sheriff|Sheriff Field Services|Charges for Services|General Government Services,300000
Public Protection|Sheriff|Sheriff Field Services|Charges for Services|General Government Services|Sheriffs Fees,300000
Public Protection|Sheriff|Sheriff Field Services|Charges for Services|Other Charges For Services,72491
Public Protection|Sheriff|Sheriff Field Services|Charges for Services|Other Charges For Services|Other Operating Revenue,72491
Public Protection|Sheriff|Sheriff Field Services|Expenditure Recovery,43650
Public Protection|Sheriff|Sheriff Field Services|Expenditure Recovery|Recovery for Svcs to AAO Funds,43650
Public Protection|Sheriff|Sheriff Field Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Administrative Services (AAO),2650
Public Protection|Sheriff|Sheriff Field Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child Support Services(AAO),41000
Public Protection|Sheriff|Sheriff Field Services|Fines, Forfeitures & Penalties,193610
Public Protection|Sheriff|Sheriff Field Services|Fines, Forfeitures & Penalties|Other Non-Court Fines,193610
Public Protection|Sheriff|Sheriff Field Services|Fines, Forfeitures & Penalties|Other Non-Court Fines|Fines Related to Dna Id (Prop 69-2004),193610
Public Protection|Sheriff|Sheriff Field Services|Transfer Adjustments-Sources,-43650
Public Protection|Sheriff|Sheriff Field Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-43650
Public Protection|Sheriff|Sheriff Field Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-43650
Public Protection|Sheriff|Sheriff Field Services|Unappropriated Fund Balance,42569
Public Protection|Sheriff|Sheriff Field Services|Unappropriated Fund Balance|Unappropriated Fund Balance,42569
Public Protection|Sheriff|Sheriff Field Services|Unappropriated Fund Balance|Unappropriated Fund Balance|Beginning Fund Balance-Budget Basis,42569
Public Protection|Sheriff|Sheriff Programs,1801198
Public Protection|Sheriff|Sheriff Programs|Charges for Services,1089117
Public Protection|Sheriff|Sheriff Programs|Charges for Services|Correction Service Charges,1089117
Public Protection|Sheriff|Sheriff Programs|Charges for Services|Correction Service Charges|Board Room Working Prisoners,112824
Public Protection|Sheriff|Sheriff Programs|Charges for Services|Correction Service Charges|Misc Correction Service Revenue,976293
Public Protection|Sheriff|Sheriff Programs|Expenditure Recovery,325981
Public Protection|Sheriff|Sheriff Programs|Expenditure Recovery|Recovery for Svcs to AAO Funds,276400
Public Protection|Sheriff|Sheriff Programs|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Adult Probation (AAO),141000
Public Protection|Sheriff|Sheriff Programs|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),64400
Public Protection|Sheriff|Sheriff Programs|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Police Commission (AAO),36000
Public Protection|Sheriff|Sheriff Programs|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Works (AAO),35000
Public Protection|Sheriff|Sheriff Programs|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,49581
Public Protection|Sheriff|Sheriff Programs|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec Fr Water Dept (Non-AAO),49581
Public Protection|Sheriff|Sheriff Programs|Interest & Investment Income,3000
Public Protection|Sheriff|Sheriff Programs|Interest & Investment Income|Interest,3000
Public Protection|Sheriff|Sheriff Programs|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,3000
Public Protection|Sheriff|Sheriff Programs|Intergovernmental Revenues-Federal,100601
Public Protection|Sheriff|Sheriff Programs|Intergovernmental Revenues-Federal|Federal-Other,100601
Public Protection|Sheriff|Sheriff Programs|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,100601
Public Protection|Sheriff|Sheriff Programs|Transfer Adjustments-Sources,-325981
Public Protection|Sheriff|Sheriff Programs|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-325981
Public Protection|Sheriff|Sheriff Programs|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-325981
Public Protection|Sheriff|Sheriff Programs|Unappropriated Fund Balance,608480
Public Protection|Sheriff|Sheriff Programs|Unappropriated Fund Balance|Unappropriated Fund Balance,608480
Public Protection|Sheriff|Sheriff Programs|Unappropriated Fund Balance|Unappropriated Fund Balance|Beginning Fund Balance-Budget Basis,608480
Public Protection|Sheriff|Sheriff Recruitment & Training,839500
Public Protection|Sheriff|Sheriff Recruitment & Training|Intergovernmental Revenues-State,839500
Public Protection|Sheriff|Sheriff Recruitment & Training|Intergovernmental Revenues-State|State - Other,839500
Public Protection|Sheriff|Sheriff Recruitment & Training|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,489500
Public Protection|Sheriff|Sheriff Recruitment & Training|Intergovernmental Revenues-State|State - Other|Peace Officer Training,350000
Public Protection|Superior Court,124880126
Public Protection|Superior Court|Court House Construction,2320642
Public Protection|Superior Court|Court House Construction|Charges for Services,2310642
Public Protection|Superior Court|Court House Construction|Charges for Services|General Government Services,2310642
Public Protection|Superior Court|Court House Construction|Charges for Services|General Government Services|Court Filing Fees/Surcharges,2310642
Public Protection|Superior Court|Court House Construction|Fines, Forfeitures & Penalties,10000
Public Protection|Superior Court|Court House Construction|Fines, Forfeitures & Penalties|Traffic Fines,10000
Public Protection|Superior Court|Court House Construction|Fines, Forfeitures & Penalties|Traffic Fines|Traffic Fines - Moving,4800
Public Protection|Superior Court|Court House Construction|Fines, Forfeitures & Penalties|Traffic Fines|Traffic Fines - Parking,5200
Public Protection|Superior Court|Dispute Resolution Program,280000
Public Protection|Superior Court|Dispute Resolution Program|Charges for Services,280000
Public Protection|Superior Court|Dispute Resolution Program|Charges for Services|General Government Services,280000
Public Protection|Superior Court|Dispute Resolution Program|Charges for Services|General Government Services|Dispute Res Filing Fee,280000
Public Protection|Superior Court|General Fund,30613757
Public Protection|Superior Court|General Fund|General Fund Support,30613757
Public Protection|Superior Court|General Fund|General Fund Support|General Fund Support,30613757
Public Protection|Superior Court|General Fund|General Fund Support|General Fund Support|General Fund Support,30613757
Public Protection|Superior Court|No Program Defined,81000
Public Protection|Superior Court|No Program Defined|Interest & Investment Income,81000
Public Protection|Superior Court|No Program Defined|Interest & Investment Income|Interest,81000
Public Protection|Superior Court|No Program Defined|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,81000
Public Protection|Superior Court|Superior Court,470925
Public Protection|Superior Court|Superior Court|Operating Transfers In,470925
Public Protection|Superior Court|Superior Court|Operating Transfers In|Other Operating Transfers In (Oti),470925
Public Protection|Superior Court|Superior Court|Operating Transfers In|Other Operating Transfers In (Oti)|OTI Fr 1G-General Fund,470925
Public Protection|Superior Court|Trial Court Services,91113802
Public Protection|Superior Court|Trial Court Services|Intergovernmental Revenues-State,91113802
Public Protection|Superior Court|Trial Court Services|Intergovernmental Revenues-State|State - Trial Court Funding,91113802
Public Protection|Superior Court|Trial Court Services|Intergovernmental Revenues-State|State - Trial Court Funding|Trial Court Funding Subvention,91113802
Public Works, Transportation & Commerce,3439783801
Public Works, Transportation & Commerce|Airport Commission,912936950
Public Works, Transportation & Commerce|Airport Commission|Administration, Business,-81079542
Public Works, Transportation & Commerce|Airport Commission|Administration, Business|Transfer Adjustments-Sources,-81079542
Public Works, Transportation & Commerce|Airport Commission|Administration, Business|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-81079542
Public Works, Transportation & Commerce|Airport Commission|Administration, Business|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-81079542
Public Works, Transportation & Commerce|Airport Commission|Bureau Of Design And Construction,0
Public Works, Transportation & Commerce|Airport Commission|Bureau Of Design And Construction|Expenditure Recovery,7557577
Public Works, Transportation & Commerce|Airport Commission|Bureau Of Design And Construction|Expenditure Recovery|Recovery for Svcs to AAO Funds,7557577
Public Works, Transportation & Commerce|Airport Commission|Bureau Of Design And Construction|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec-General Unallocated,7557577
Public Works, Transportation & Commerce|Airport Commission|Bureau Of Design And Construction|Transfer Adjustments-Sources,-7557577
Public Works, Transportation & Commerce|Airport Commission|Bureau Of Design And Construction|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-7557577
Public Works, Transportation & Commerce|Airport Commission|Bureau Of Design And Construction|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-7557577
Public Works, Transportation & Commerce|Airport Commission|Business & Finance,-43588713
Public Works, Transportation & Commerce|Airport Commission|Business & Finance|Transfer Adjustments-Sources,-43588713
Public Works, Transportation & Commerce|Airport Commission|Business & Finance|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-43588713
Public Works, Transportation & Commerce|Airport Commission|Business & Finance|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-43588713
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants,65847000
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Charges for Services,44938000
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Charges for Services|SFIA-Flight Operations,44938000
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Charges for Services|SFIA-Flight Operations|Passenger Facility Fees,44938000
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-Federal,20909000
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-Federal|Federal Homeland Security,909000
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-Federal|Federal Homeland Security|Fed. Homeland Safety Grants - Direct,909000
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-Federal|Federal-Other,20000000
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,17500000
Public Works, Transportation & Commerce|Airport Commission|Capital Projects And Grants|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,2500000
Public Works, Transportation & Commerce|Airport Commission|Communications & Marketing,0
Public Works, Transportation & Commerce|Airport Commission|Communications & Marketing|Expenditure Recovery,75000
Public Works, Transportation & Commerce|Airport Commission|Communications & Marketing|Expenditure Recovery|Recovery for Svcs to AAO Funds,75000
Public Works, Transportation & Commerce|Airport Commission|Communications & Marketing|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),75000
Public Works, Transportation & Commerce|Airport Commission|Communications & Marketing|Transfer Adjustments-Sources,-75000
Public Works, Transportation & Commerce|Airport Commission|Communications & Marketing|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-75000
Public Works, Transportation & Commerce|Airport Commission|Communications & Marketing|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-75000
Public Works, Transportation & Commerce|Airport Commission|Departmental Fund Transfer,0
Public Works, Transportation & Commerce|Airport Commission|Departmental Fund Transfer|Intrafund Transfers In,76675588
Public Works, Transportation & Commerce|Airport Commission|Departmental Fund Transfer|Intrafund Transfers In|Intrafund Transfers In (Iti),76675588
Public Works, Transportation & Commerce|Airport Commission|Departmental Fund Transfer|Intrafund Transfers In|Intrafund Transfers In (Iti)|ITI Fr 5A-Airport Funds,76675588
Public Works, Transportation & Commerce|Airport Commission|Departmental Fund Transfer|Transfer Adjustments-Sources,-76675588
Public Works, Transportation & Commerce|Airport Commission|Departmental Fund Transfer|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-76675588
Public Works, Transportation & Commerce|Airport Commission|Departmental Fund Transfer|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-76675588
Public Works, Transportation & Commerce|Airport Commission|No Program Defined,971758205
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services,565600000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Aircraft & Outdoor Storage,13562000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Aircraft & Outdoor Storage|Rental-Aircraft Parking,5000000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Aircraft & Outdoor Storage|Rental-Airline, Superbay Hangar,8562000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Airline Support Service,53567000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Airline Support Service|Airline Support Services,15514000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Airline Support Service|Transportation and Facilities Fees,38053000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Flight Operations,183984000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Flight Operations|Airline Landing Fees,181749000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Flight Operations|Common Use Gate Fees,1341000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Flight Operations|Jet Bridge Fees,474000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Flight Operations|Non-Signatory Airline Surcharge Fees,420000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Fuel, Oil & Other Services,14945000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Fuel, Oil & Other Services|FBO-Other Services,13470000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Fuel, Oil & Other Services|Rental Tank Farm Area,1475000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Parking Airlines,10638000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Parking Airlines|Parking - Employees,10638000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Paved & Unimproved-Airlines,20689000
